t_s,phase,displayed_frames,published,dropped,mailbox_age_ms,upload_count,upload_sum_us,upload_max_ms,rss_kb,footprint_kb,exposed,degraded,producer_fps,producer_rendered,producer_failed
922.996,measure,46133,46133,0,13,46131,27526363,5.545,178084,1491408,1,0,49.95,46133,0
923.997,measure,46183,46183,0,13,46181,27556123,5.545,178080,1491408,1,0,50.10,46183,0
924.997,measure,46233,46233,0,13,46231,27586158,5.545,178084,1491408,1,0,49.95,46233,0
925.992,measure,46283,46283,0,8,46281,27615789,5.545,178088,1491408,1,0,50.00,46283,0
926.997,measure,46333,46333,0,13,46331,27645968,5.545,178100,1491408,1,0,50.00,46333,0
927.992,measure,46383,46383,0,8,46381,27676179,5.545,178136,1491408,1,0,50.05,46383,0
928.991,measure,46433,46433,0,7,46431,27706188,5.545,178140,1491408,1,0,49.95,46433,0
929.994,measure,46483,46483,0,10,46481,27736395,5.545,178148,1491408,1,0,50.00,46483,0
930.997,measure,46533,46533,0,13,46531,27766600,5.545,178136,1491408,1,0,50.00,46533,0
931.997,measure,46583,46583,0,13,46581,27796818,5.545,178100,1491408,1,0,50.00,46583,0
932.995,measure,46633,46633,0,12,46631,27826439,5.545,178092,1491408,1,0,50.00,46633,0
933.997,measure,46683,46683,0,13,46681,27855683,5.545,177724,1491408,1,0,50.05,46683,0
934.997,measure,46733,46733,0,13,46731,27885126,5.545,176792,1491408,1,0,50.00,46733,0
935.992,measure,46783,46783,0,8,46781,27915056,5.545,176668,1491408,1,0,49.95,46783,0
936.992,measure,46833,46833,0,6,46831,27944999,5.545,176676,1491408,1,0,50.00,46833,0
937.997,measure,46883,46883,0,13,46881,27974433,5.545,176684,1491408,1,0,49.95,46883,0
938.994,measure,46933,46933,0,10,46931,28004187,5.545,176692,1491408,1,0,50.05,46933,0
939.996,measure,46983,46983,0,13,46981,28033941,5.545,176700,1491408,1,0,49.95,46983,0
940.996,measure,47033,47033,0,11,47031,28063731,5.545,176712,1491408,1,0,50.05,47033,0
941.997,measure,47083,47083,0,13,47081,28093744,5.545,176720,1491408,1,0,49.95,47083,0
942.991,measure,47133,47133,0,7,47131,28123479,5.545,176728,1491408,1,0,50.05,47133,0
943.996,measure,47183,47183,0,12,47181,28153350,5.545,176736,1491408,1,0,50.00,47183,0
944.997,measure,47233,47233,0,13,47231,28182880,5.545,176736,1491408,1,0,50.00,47233,0
945.997,measure,47283,47283,0,14,47281,28212402,5.545,176744,1491408,1,0,50.00,47283,0
946.997,measure,47333,47333,0,13,47331,28241859,5.545,176720,1491408,1,0,50.05,47333,0
947.995,measure,47383,47383,0,12,47381,28271512,5.545,176728,1491408,1,0,50.00,47383,0
948.997,measure,47433,47433,0,14,47431,28301525,5.545,176736,1491408,1,0,50.00,47433,0
949.991,measure,47483,47483,0,7,47481,28331056,5.545,176744,1491408,1,0,50.00,47483,0
950.995,measure,47533,47533,0,12,47531,28360583,5.545,176752,1491408,1,0,49.95,47533,0
951.997,measure,47583,47583,0,14,47581,28390279,5.545,176760,1491408,1,0,50.05,47583,0
952.996,measure,47633,47633,0,13,47631,28420508,5.545,176768,1491408,1,0,50.00,47633,0
953.996,measure,47683,47683,0,14,47681,28450573,5.545,176776,1491408,1,0,50.00,47683,0
954.996,measure,47733,47733,0,13,47731,28479945,5.545,176788,1491408,1,0,49.95,47733,0
955.997,measure,47783,47783,0,13,47781,28509595,5.545,176796,1491408,1,0,50.00,47783,0
956.991,measure,47833,47833,0,8,47831,28539158,5.545,176804,1491408,1,0,50.00,47833,0
957.997,measure,47883,47883,0,12,47881,28569145,5.545,176812,1491408,1,0,50.00,47883,0
958.996,measure,47933,47933,0,12,47931,28598885,5.545,176820,1491408,1,0,50.00,47933,0
959.997,measure,47983,47983,0,13,47981,28628429,5.545,176828,1491408,1,0,50.00,47983,0
960.995,measure,48033,48033,0,13,48031,28658010,5.545,176836,1491408,1,0,50.00,48033,0
961.997,measure,48083,48083,0,13,48081,28687961,5.545,176824,1491408,1,0,50.00,48083,0
962.992,measure,48133,48133,0,7,48131,28717740,5.545,176832,1491408,1,0,50.00,48133,0
963.991,measure,48183,48183,0,8,48181,28747322,5.545,176840,1491408,1,0,50.00,48183,0
964.997,measure,48233,48233,0,13,48231,28776930,5.545,176848,1491408,1,0,49.95,48233,0
965.997,measure,48283,48283,0,13,48281,28806940,5.545,176856,1491408,1,0,50.10,48283,0
966.994,measure,48333,48333,0,11,48331,28836324,5.545,176856,1491408,1,0,50.00,48333,0
967.998,measure,48383,48383,0,14,48381,28865979,5.545,176468,1491408,1,0,50.00,48383,0
968.997,measure,48433,48433,0,13,48431,28896291,5.545,176480,1491408,1,0,50.00,48433,0
969.991,measure,48483,48483,0,7,48481,28926323,5.545,176488,1491408,1,0,49.90,48483,0
970.992,measure,48533,48533,0,9,48531,28956343,5.545,176500,1491408,1,0,50.10,48533,0
971.997,measure,48583,48583,0,13,48581,28986438,5.545,176512,1491408,1,0,50.00,48583,0
972.995,measure,48633,48633,0,11,48631,29016492,5.545,176528,1491408,1,0,49.95,48633,0
973.996,measure,48683,48683,0,12,48681,29046309,5.545,176540,1491408,1,0,50.00,48683,0
974.997,measure,48733,48733,0,14,48731,29076104,5.545,176544,1491408,1,0,50.00,48733,0
975.991,measure,48783,48783,0,5,48781,29105457,5.545,176560,1491408,1,0,50.00,48783,0
976.991,measure,48833,48833,0,7,48831,29134995,5.545,176568,1491408,1,0,50.05,48833,0
977.992,measure,48883,48883,0,8,48881,29164733,5.545,176572,1491408,1,0,49.95,48883,0
978.996,measure,48933,48933,0,12,48931,29194147,5.545,176584,1491408,1,0,50.00,48933,0
979.997,measure,48983,48983,0,12,48981,29223681,5.545,176596,1491408,1,0,50.00,48983,0
980.997,measure,49033,49033,0,13,49031,29253520,5.545,176608,1491408,1,0,50.05,49033,0
981.995,measure,49083,49083,0,12,49081,29282443,5.545,176612,1491408,1,0,49.90,49083,0
982.991,measure,49133,49133,0,6,49131,29312146,5.545,176620,1491408,1,0,50.00,49133,0
983.992,measure,49183,49183,0,8,49181,29341841,5.545,176636,1491408,1,0,50.10,49183,0
984.991,measure,49233,49233,0,8,49231,29371498,5.545,176644,1491408,1,0,50.00,49233,0
985.997,measure,49283,49283,0,12,49281,29401164,5.545,176652,1491408,1,0,49.95,49283,0
986.997,measure,49333,49333,0,13,49331,29431148,5.545,176520,1491408,1,0,50.00,49333,0
987.995,measure,49383,49383,0,12,49381,29461096,5.545,176420,1491408,1,0,50.00,49383,0
988.997,measure,49433,49433,0,14,49431,29490851,5.545,176424,1491408,1,0,50.00,49433,0
989.997,measure,49483,49483,0,13,49481,29520401,5.545,176412,1491408,1,0,50.00,49483,0
990.991,measure,49533,49533,0,8,49531,29550183,5.545,176420,1491408,1,0,50.00,49533,0
991.992,measure,49583,49583,0,8,49581,29579737,5.545,176360,1491408,1,0,50.00,49583,0
992.996,measure,49633,49633,0,12,49631,29609115,5.545,176676,1491320,1,0,49.95,49633,0
993.995,measure,49683,49683,0,11,49681,29638508,5.545,176668,1491320,1,0,49.95,49683,0
994.996,measure,49733,49733,0,12,49731,29668150,5.545,176600,1491320,1,0,50.05,49733,0
995.997,measure,49783,49783,0,14,49781,29697416,5.545,176488,1491320,1,0,50.00,49783,0
996.995,measure,49833,49833,0,11,49831,29727105,5.545,176496,1491320,1,0,50.00,49833,0
997.993,measure,49883,49883,0,10,49881,29756948,5.545,176284,1491320,1,0,50.00,49883,0
998.991,measure,49933,49933,0,8,49931,29786677,5.545,175304,1491320,1,0,50.00,49933,0
999.997,measure,49983,49983,0,14,49981,29816830,5.545,175264,1491320,1,0,50.05,49983,0
1000.996,measure,50033,50033,0,13,50031,29846901,5.545,176332,1491320,1,0,49.95,50033,0
1001.997,measure,50083,50083,0,14,50081,29876800,5.545,176300,1491320,1,0,50.00,50083,0
1002.993,measure,50133,50133,0,9,50131,29906127,5.545,176308,1491320,1,0,50.00,50133,0
1003.995,measure,50183,50183,0,12,50181,29935334,5.545,176320,1491320,1,0,50.00,50183,0
1004.996,measure,50233,50233,0,13,50231,29969753,5.545,176332,1491320,1,0,50.00,50233,0
1005.992,measure,50283,50283,0,8,50281,29999317,5.545,176340,1491320,1,0,50.00,50283,0
1006.996,measure,50333,50333,0,12,50331,30028760,5.545,176352,1491320,1,0,50.00,50333,0
1007.992,measure,50383,50383,0,8,50381,30058448,5.545,176360,1491320,1,0,50.00,50383,0
1008.997,measure,50433,50433,0,13,50431,30088453,5.545,176432,1491320,1,0,50.00,50433,0
1009.995,measure,50483,50483,0,13,50481,30118215,5.545,176440,1491320,1,0,50.00,50483,0
1010.997,measure,50533,50533,0,12,50531,30148042,5.545,176448,1491320,1,0,50.00,50533,0
1011.991,measure,50583,50583,0,7,50581,30177942,5.545,176456,1491320,1,0,50.00,50583,0
1012.991,measure,50633,50633,0,7,50631,30207706,5.545,176472,1491320,1,0,50.00,50633,0
1013.997,measure,50683,50683,0,13,50681,30237376,5.545,176480,1491320,1,0,50.00,50683,0
1014.997,measure,50733,50733,0,13,50731,30266860,5.545,176488,1491320,1,0,50.00,50733,0
1015.996,measure,50783,50783,0,12,50781,30296575,5.545,176496,1491320,1,0,50.05,50783,0
1016.995,measure,50833,50833,0,12,50831,30325906,5.545,176504,1491320,1,0,49.95,50833,0
1017.996,measure,50883,50883,0,13,50881,30355292,5.545,176512,1491320,1,0,50.05,50883,0
1018.991,measure,50933,50933,0,7,50931,30385232,5.545,176520,1491320,1,0,50.00,50933,0
1019.991,measure,50983,50983,0,8,50981,30415376,5.545,176524,1491320,1,0,50.00,50983,0
1020.997,measure,51033,51033,0,14,51031,30445124,5.545,176528,1491320,1,0,49.95,51033,0
1021.996,measure,51083,51083,0,13,51081,30475174,5.545,176528,1491320,1,0,50.00,51083,0
1022.997,measure,51133,51133,0,13,51131,30504976,5.545,176532,1491320,1,0,50.00,51133,0
1023.997,measure,51183,51183,0,13,51181,30540871,6.663,176480,1491320,1,0,50.00,51183,0
1024.997,measure,51233,51233,0,13,51231,30570890,6.663,176480,1491320,1,0,50.05,51233,0
1025.992,measure,51283,51283,0,7,51281,30600999,6.663,176248,1491320,1,0,50.00,51283,0
1026.991,measure,51333,51333,0,8,51331,30630703,6.663,176120,1491320,1,0,49.95,51333,0
1027.997,measure,51383,51383,0,13,51381,30660425,6.663,175916,1491320,1,0,50.00,51383,0
1028.997,measure,51433,51433,0,14,51431,30690489,6.663,175720,1491320,1,0,50.00,51433,0
1029.995,measure,51483,51483,0,11,51481,30719929,6.663,175728,1491320,1,0,50.00,51483,0
1030.997,measure,51533,51533,0,13,51531,30749300,6.663,175588,1491320,1,0,50.00,51533,0
1031.992,measure,51583,51583,0,7,51581,30778975,6.663,175460,1491320,1,0,49.95,51583,0
1032.992,measure,51633,51633,0,8,51631,30808838,6.663,175204,1491320,1,0,50.05,51633,0
1033.991,measure,51683,51683,0,7,51681,30838360,6.663,174828,1491320,1,0,50.00,51683,0
1034.997,measure,51733,51733,0,13,51731,30868480,6.663,174468,1491320,1,0,50.00,51733,0
1035.996,measure,51783,51783,0,12,51781,30898560,6.663,174368,1491320,1,0,50.00,51783,0
1036.997,measure,51833,51833,0,13,51831,30928651,6.663,174380,1491320,1,0,50.00,51833,0
1037.997,measure,51883,51883,0,13,51881,30958253,6.663,174392,1491320,1,0,50.00,51883,0
1038.992,measure,51933,51933,0,7,51931,30987631,6.663,174400,1491320,1,0,49.95,51933,0
1039.992,measure,51983,51983,0,8,51981,31017598,6.663,174412,1491320,1,0,50.05,51983,0
1040.992,measure,52033,52033,0,8,52031,31047355,6.663,174420,1491320,1,0,50.00,52033,0
1041.992,measure,52083,52083,0,8,52081,31076661,6.663,174428,1491320,1,0,50.00,52083,0
1042.997,measure,52133,52133,0,13,52131,31106098,6.663,174188,1491320,1,0,50.00,52133,0
1043.997,measure,52183,52183,0,13,52181,31135861,6.663,173380,1491320,1,0,49.95,52183,0
1044.997,measure,52233,52233,0,13,52231,31165366,6.663,173312,1491320,1,0,50.10,52233,0
1045.997,measure,52283,52283,0,14,52281,31195127,6.663,173220,1491320,1,0,50.00,52283,0
1046.997,measure,52333,52333,0,13,52331,31225063,6.663,173204,1491320,1,0,50.00,52333,0
1047.991,measure,52383,52383,0,8,52381,31255117,6.663,173216,1491320,1,0,49.95,52383,0
1048.997,measure,52433,52433,0,14,52431,31285022,6.663,173224,1491320,1,0,50.05,52433,0
1049.995,measure,52483,52483,0,12,52481,31314603,6.663,173236,1491320,1,0,50.00,52483,0
1050.997,measure,52533,52533,0,14,52531,31344292,6.663,173244,1491320,1,0,50.00,52533,0
1051.992,measure,52583,52583,0,9,52581,31373578,6.663,173256,1491320,1,0,49.95,52583,0
1052.993,measure,52633,52633,0,9,52631,31403229,6.663,173268,1491320,1,0,50.00,52633,0
1053.996,measure,52683,52683,0,13,52681,31432996,6.663,173276,1491320,1,0,50.05,52683,0
1054.992,measure,52733,52733,0,8,52731,31462652,6.663,173280,1491320,1,0,50.00,52733,0
1055.991,measure,52783,52783,0,8,52781,31492288,6.663,173296,1491320,1,0,50.00,52783,0
1056.995,measure,52833,52833,0,10,52831,31521999,6.663,173304,1491320,1,0,50.00,52833,0
1057.996,measure,52883,52883,0,13,52881,31552023,6.663,173316,1491320,1,0,50.00,52883,0
1058.996,measure,52933,52933,0,13,52931,31581782,6.663,173324,1491320,1,0,49.95,52933,0
1059.992,measure,52983,52983,0,5,52981,31611638,6.663,173336,1491320,1,0,50.05,52983,0
1060.992,measure,53033,53033,0,7,53031,31641420,6.663,173344,1491320,1,0,50.00,53033,0
1061.992,measure,53083,53083,0,8,53081,31671080,6.663,173336,1491320,1,0,49.95,53083,0
1062.994,measure,53133,53133,0,10,53131,31700888,6.663,173356,1491320,1,0,50.00,53133,0
1063.997,measure,53183,53183,0,13,53181,31730337,6.663,173368,1491320,1,0,50.00,53183,0
1064.996,measure,53233,53233,0,13,53231,31760038,6.663,173376,1491320,1,0,50.00,53233,0
1065.994,measure,53283,53283,0,10,53281,31789374,6.663,173388,1491320,1,0,50.00,53283,0
1066.997,measure,53333,53333,0,13,53331,31818888,6.663,173388,1491320,1,0,50.00,53333,0
1067.991,measure,53383,53383,0,7,53381,31848196,6.663,174088,1491320,1,0,50.05,53383,0
1068.992,measure,53433,53433,0,9,53431,31877836,6.663,174108,1491320,1,0,50.00,53433,0
1069.994,measure,53483,53483,0,11,53481,31907691,6.663,174116,1491320,1,0,50.00,53483,0
1070.994,measure,53533,53533,0,10,53531,31937804,6.663,174128,1491320,1,0,49.95,53533,0
1071.993,measure,53583,53583,0,9,53581,31967748,6.663,174132,1491320,1,0,50.00,53583,0
1072.997,measure,53633,53633,0,13,53631,31997261,6.663,174144,1491320,1,0,50.00,53633,0
1073.992,measure,53683,53683,0,7,53681,32026946,6.663,174152,1491320,1,0,50.00,53683,0
1074.997,measure,53733,53733,0,13,53731,32056716,6.663,174160,1491320,1,0,50.00,53733,0
1075.992,measure,53783,53783,0,8,53781,32086399,6.663,174172,1491320,1,0,49.95,53783,0
1076.996,measure,53833,53833,0,12,53831,32115891,6.663,174180,1491320,1,0,50.10,53833,0
1077.993,measure,53883,53883,0,9,53881,32145321,6.663,174188,1491320,1,0,49.95,53883,0
1078.997,measure,53933,53933,0,13,53931,32175043,6.663,174200,1491320,1,0,50.00,53933,0
1079.996,measure,53983,53983,0,14,53981,32204753,6.663,174208,1491320,1,0,50.05,53983,0
1080.992,measure,54033,54033,0,6,54031,32234404,6.663,174220,1491320,1,0,49.95,54033,0
1081.992,measure,54083,54083,0,8,54081,32264493,6.663,174232,1491320,1,0,50.00,54083,0
1082.991,measure,54133,54133,0,7,54131,32298539,6.663,174240,1491320,1,0,50.00,54133,0
1083.997,measure,54183,54183,0,13,54181,32328482,6.663,174252,1491320,1,0,50.00,54183,0
1084.996,measure,54233,54233,0,13,54231,32358405,6.663,174260,1491320,1,0,50.00,54233,0
1085.996,measure,54283,54283,0,12,54281,32387716,6.663,174272,1491320,1,0,50.00,54283,0
1086.997,measure,54333,54333,0,14,54331,32416919,6.663,174244,1491320,1,0,50.05,54333,0
1087.996,measure,54383,54383,0,11,54381,32446130,6.663,174244,1491320,1,0,50.00,54383,0
1088.995,measure,54433,54433,0,11,54431,32475919,6.663,174256,1491320,1,0,49.95,54433,0
1089.991,measure,54483,54483,0,7,54481,32506185,6.663,174264,1491320,1,0,50.00,54483,0
1090.997,measure,54533,54533,0,13,54531,32536125,6.663,174336,1491320,1,0,50.05,54533,0
1091.994,measure,54583,54583,0,10,54581,32565810,6.663,174348,1491320,1,0,49.95,54583,0
1092.997,measure,54633,54633,0,13,54631,32595525,6.663,174356,1491320,1,0,50.00,54633,0
1093.997,measure,54683,54683,0,13,54681,32625349,6.663,174364,1491320,1,0,50.00,54683,0
1094.992,measure,54733,54733,0,7,54731,32655057,6.663,174356,1491320,1,0,50.00,54733,0
1095.991,measure,54783,54783,0,6,54781,32684906,6.663,174264,1491320,1,0,50.00,54783,0
1096.991,measure,54833,54833,0,8,54831,32714459,6.663,174272,1491320,1,0,50.05,54833,0
1097.996,measure,54883,54883,0,13,54881,32744251,6.663,174124,1491320,1,0,50.00,54883,0
1098.995,measure,54933,54933,0,11,54931,32773699,6.663,173512,1491320,1,0,49.95,54933,0
1099.997,measure,54983,54983,0,14,54981,32803103,6.663,173420,1491320,1,0,50.05,54983,0
1100.991,measure,55033,55033,0,8,55031,32832807,6.663,173424,1491320,1,0,50.00,55033,0
1101.993,measure,55083,55083,0,7,55081,32862333,6.663,173368,1491320,1,0,50.00,55083,0
1102.992,measure,55133,55133,0,9,55131,32891587,6.663,173384,1491320,1,0,50.00,55133,0
1103.992,measure,55183,55183,0,8,55181,32920971,6.663,173388,1491320,1,0,50.00,55183,0
1104.997,measure,55233,55233,0,14,55231,32950919,6.663,173400,1491320,1,0,50.00,55233,0
1105.997,measure,55283,55283,0,13,55281,32980844,6.663,173408,1491320,1,0,49.95,55283,0
1106.997,measure,55333,55333,0,14,55331,33010967,6.663,173416,1491320,1,0,50.05,55333,0
1107.997,measure,55383,55383,0,14,55381,33040861,6.663,173420,1491320,1,0,49.95,55383,0
1108.991,measure,55433,55433,0,7,55431,33070488,6.663,173432,1491320,1,0,50.00,55433,0
1109.997,measure,55483,55483,0,13,55481,33100660,6.663,173440,1491320,1,0,50.00,55483,0
1110.992,measure,55533,55533,0,8,55531,33130454,6.663,173448,1491320,1,0,50.00,55533,0
1111.996,measure,55583,55583,0,12,55581,33160412,6.663,173452,1491320,1,0,50.05,55583,0
1112.997,measure,55633,55633,0,12,55631,33190470,6.663,173464,1491320,1,0,49.95,55633,0
1113.997,measure,55683,55683,0,13,55681,33220318,6.663,173472,1491320,1,0,50.00,55683,0
1114.997,measure,55733,55733,0,13,55731,33250296,6.663,173476,1491320,1,0,50.00,55733,0
1115.992,measure,55783,55783,0,8,55781,33279573,6.663,173488,1491320,1,0,50.00,55783,0
1116.991,measure,55833,55833,0,8,55831,33309818,6.663,173500,1491320,1,0,50.00,55833,0
1117.992,measure,55883,55883,0,9,55881,33339818,6.663,173508,1491320,1,0,50.00,55883,0
1118.997,measure,55933,55933,0,14,55931,33369885,6.663,173512,1491320,1,0,50.05,55933,0
1119.991,measure,55983,55983,0,8,55981,33400144,6.663,173516,1491320,1,0,49.95,55983,0
1120.995,measure,56033,56033,0,12,56031,33429771,6.663,172900,1491320,1,0,50.05,56033,0
1121.996,measure,56083,56083,0,12,56081,33459696,6.663,172420,1491320,1,0,49.95,56083,0
1122.997,measure,56133,56133,0,13,56131,33489533,6.663,172404,1491320,1,0,50.00,56133,0
1123.997,measure,56183,56183,0,13,56181,33519166,6.663,172348,1491320,1,0,50.05,56183,0
1124.991,measure,56233,56233,0,7,56231,33548776,6.663,172356,1491320,1,0,50.00,56233,0
1125.997,measure,56283,56283,0,12,56281,33578677,6.663,172268,1491320,1,0,49.95,56283,0
1126.997,measure,56333,56333,0,13,56331,33608430,6.663,171980,1491320,1,0,50.00,56333,0
1127.995,measure,56383,56383,0,11,56381,33638041,6.663,171260,1491320,1,0,49.95,56383,0
1128.997,measure,56433,56433,0,13,56431,33667999,6.663,170620,1491320,1,0,50.05,56433,0
1129.992,measure,56483,56483,0,7,56481,33697864,6.663,170516,1491320,1,0,50.00,56483,0
1130.992,measure,56533,56533,0,8,56531,33727820,6.663,169936,1491320,1,0,50.00,56533,0
1131.992,measure,56583,56583,0,7,56581,33757556,6.663,169544,1491320,1,0,50.05,56583,0
1132.997,measure,56633,56633,0,13,56631,33787245,6.663,169224,1491320,1,0,49.95,56633,0
1133.992,measure,56683,56683,0,7,56681,33816897,6.663,169032,1491320,1,0,50.00,56683,0
1134.996,measure,56733,56733,0,12,56731,33846769,6.663,168944,1491320,1,0,50.00,56733,0
1135.997,measure,56783,56783,0,13,56781,33876490,6.663,168952,1491320,1,0,50.00,56783,0
1136.992,measure,56833,56833,0,7,56831,33905808,6.663,168960,1491320,1,0,50.05,56833,0
1137.997,measure,56883,56883,0,13,56881,33935479,6.663,168968,1491320,1,0,49.90,56883,0
1138.991,measure,56933,56933,0,7,56931,33965162,6.663,168976,1491320,1,0,50.05,56933,0
1139.997,measure,56983,56983,0,13,56981,33994967,6.663,168984,1491320,1,0,50.00,56983,0
1140.993,measure,57033,57033,0,9,57031,34024510,6.663,168992,1491320,1,0,50.00,57033,0
1141.997,measure,57083,57083,0,13,57081,34055118,6.663,169000,1491320,1,0,50.00,57083,0
1142.994,measure,57133,57133,0,10,57131,34084653,6.663,168896,1491320,1,0,50.00,57133,0
1143.992,measure,57183,57183,0,6,57181,34114370,6.663,168824,1491320,1,0,50.00,57183,0
1144.992,measure,57233,57233,0,8,57231,34144362,6.663,168800,1491320,1,0,50.00,57233,0
1145.992,measure,57283,57283,0,8,57281,34174028,6.663,168784,1491320,1,0,50.00,57283,0
1146.996,measure,57333,57333,0,13,57331,34203283,6.663,168792,1491320,1,0,50.00,57333,0
1147.995,measure,57383,57383,0,11,57381,34232586,6.663,168800,1491320,1,0,50.10,57383,0
1148.996,measure,57433,57433,0,13,57431,34262005,6.663,168808,1491320,1,0,49.90,57433,0
1149.997,measure,57483,57483,0,14,57481,34291615,6.663,168820,1491320,1,0,50.00,57483,0
1150.997,measure,57533,57533,0,13,57531,34321255,6.663,168828,1491320,1,0,50.00,57533,0
1151.994,measure,57583,57583,0,10,57581,34351402,6.663,168836,1491320,1,0,50.00,57583,0
1152.992,measure,57633,57633,0,9,57631,34380988,6.663,168844,1491320,1,0,50.00,57633,0
1153.995,measure,57683,57683,0,10,57681,34411144,6.663,168852,1491320,1,0,49.95,57683,0
1154.997,measure,57733,57733,0,13,57731,34440842,6.663,168860,1491320,1,0,50.00,57733,0
1155.991,measure,57783,57783,0,8,57781,34470458,6.663,168868,1491320,1,0,50.00,57783,0
1156.996,measure,57833,57833,0,13,57831,34499708,6.663,168876,1491320,1,0,50.05,57833,0
1157.993,measure,57883,57883,0,9,57881,34529115,6.663,168884,1491320,1,0,50.00,57883,0
1158.997,measure,57933,57933,0,14,57931,34558799,6.663,168900,1491320,1,0,50.00,57933,0
